data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,image_url,start_date,end_date
10764595,25.00,Casa Tarradellas,Pizza Fersk,4 Cheese Pizza,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_25x4799_2421x6796_zoom.jpg,2025-10-18,2025-10-24
10764600,25.00,Casa Tarradellas,Pizza Fersk,Carbonara Pizza,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_25x4799_2421x6796_zoom.jpg,2025-10-18,2025-10-24
10764592,25.00,Casa Tarradellas,Pizza Fersk,Pepperoni Pizza,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_25x4799_2421x6796_zoom.jpg,2025-10-18,2025-10-24
10764593,25.00,Casa Tarradellas,Pizza Fersk,Barbecue Pizza,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_25x4799_2421x6796_zoom.jpg,2025-10-18,2025-10-24
10764702,25.00,Trope,Tørret Frugt,Bananchips,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_2433x1273_4929x3239_zoom.jpg,2025-10-18,2025-10-24
10764550,69.00,,Kylling,Kylling,1,1,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_8_1616x3089_3195x4811_zoom.jpg,2025-10-18,2025-10-24
10764530,13.00,,Grønt,Gulerødder,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_6_0x2633_3251x4662_zoom.jpg,2025-10-18,2025-10-24
10764926,49.00,,Tyske vine,Tysk Mousserende Vin,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_56x44_2552x2677_zoom.jpg,2025-10-18,2025-10-24
10764925,49.00,,Tyske vine,Tysk Hvidvin,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_56x44_2552x2677_zoom.jpg,2025-10-18,2025-10-24
10764923,49.00,,Tyske vine,Tysk Rødvin,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_56x44_2552x2677_zoom.jpg,2025-10-18,2025-10-24
10764633,10.00,La Campagna,Postej og Paté,Paté Hvidløg,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_15_33x3279_2532x6869_zoom.jpg,2025-10-18,2025-10-24
10764527,20.00,Velsmag,Grisekød,Wokstrimler,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_10_49x2978_2524x4826_zoom.jpg,2025-10-18,2025-10-24
10764652,13.37,Mamone,Tørret Frugt,Tranebær,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_18_33x869_1994x4574_zoom.jpg,2025-10-18,2025-10-24
10764718,15.00,Pågen,Kager,Vanillas,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_2421x4649_4942x6840_zoom.jpg,2025-10-18,2025-10-24
10764544,55.00,Velsmag,Grisekød,Grisekoteletter,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_8_2409x100_4911x1560_zoom.jpg,2025-10-18,2025-10-24
10764524,69.00,,Kylling,Kyllingebryst,1,1,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_10_2442x4883_4852x6886_zoom.jpg,2025-10-18,2025-10-24
10764649,34.96,Hansens,Is,Vanilje is,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_17_57x4077_2898x6861_zoom.jpg,2025-10-18,2025-10-24
10764514,14.00,Egelykke,Fedtstoffer,Smørbar,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_5_1691x4406_3844x6178_zoom.jpg,2025-10-18,2025-10-24
10764496,5.00,Gul bordpak,"Pålæg, skiveskåret",Jægerpølse - Den lette,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_2_25x2403_2377x4680_zoom.jpg,2025-10-18,2025-10-24
10764682,20.00,Bonduelle,Grønt,Majs,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_1666x5311_3295x6864_zoom.jpg,2025-10-18,2025-10-24
10764493,5.00,Gul bordpak,"Pålæg, skiveskåret",Salami,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_2_25x2403_2377x4680_zoom.jpg,2025-10-18,2025-10-24
10764495,5.00,Gul bordpak,"Pålæg, skiveskåret",Kyllingepølse - Den Lette,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_2_25x2403_2377x4680_zoom.jpg,2025-10-18,2025-10-24
10764602,5.00,Danonino,Mellemmåltider,Jordbær Yoghurt ,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_13_90x4891_2458x6845_zoom.jpg,2025-10-18,2025-10-24
10764488,5.00,Gul bordpak,"Pålæg, skiveskåret",Røget Medister - Den Lette,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_2_25x2403_2377x4680_zoom.jpg,2025-10-18,2025-10-24
10764920,55.00,,Italienske vine,Italiensk Hvidvin,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_2508x75_4998x2658_zoom.jpg,2025-10-18,2025-10-24
10764917,55.00,,Italienske vine,Italiensk Rødvin,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_2508x75_4998x2658_zoom.jpg,2025-10-18,2025-10-24
10764914,55.00,,Sydafrikanske vine,Sydafrikansk Rødvin,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_2508x75_4998x2658_zoom.jpg,2025-10-18,2025-10-24
10764678,10.00,Dinner Kitt,Risretter,Mexican Tacos,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_25x5254_1666x6815_zoom.jpg,2025-10-18,2025-10-24
10764476,15.00,Kitchen Joy,Færdigretter Frost,Gyoza med Teriyaki,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_1_31x1460_2433x3726_zoom.jpg,2025-10-18,2025-10-24
10764643,25.00,Langelænder,300 g - 599 g Normalpakke Pølser,Hotdogpølser,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_16_179x5143_4998x6869_zoom.jpg,2025-10-18,2025-10-24
10764646,25.00,Langelænder,300 g - 599 g Normalpakke Pølser,Wienerpølser,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_16_179x5143_4998x6869_zoom.jpg,2025-10-18,2025-10-24
10764699,25.00,Trope,Tørret Frugt,Frugtmix,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_2433x1273_4929x3239_zoom.jpg,2025-10-18,2025-10-24
10764674,25.00,Trope,Tørret Frugt,Tranebær,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_2433x1273_4929x3239_zoom.jpg,2025-10-18,2025-10-24
10764558,35.00,Velsmag,Kylling,Kyllingebrystfilet,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_8_2471x4843_4961x6846_zoom.jpg,2025-10-18,2025-10-24
10764570,55.00,Velsmag,Kalve- og grisekød,Hakket kalv og grisekød 8-12%,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_8_2409x100_4911x1560_zoom.jpg,2025-10-18,2025-10-24
10764987,20.00,Poly Swing,Styling,Hårspray,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_26_69x2877_1691x4899_zoom.jpg,2025-10-18,2025-10-24
10764528,20.00,Velsmag,Grisekød,Nakkekoteletter,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_10_49x2978_2524x4826_zoom.jpg,2025-10-18,2025-10-24
10764984,20.00,Taft,Styling,Hårspray,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_26_69x2877_1691x4899_zoom.jpg,2025-10-18,2025-10-24
10764986,20.00,Poly Swing,Styling,Hårlak,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_26_69x2877_1691x4899_zoom.jpg,2025-10-18,2025-10-24
10764650,10.46,ØGO,Oliven,Oliven,1,0,gl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_17_2898x3735_4901x6935_zoom.jpg,2025-10-18,2025-10-24
10764704,25.00,Trope,Tørret Frugt,Rosiner,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_2433x1273_4929x3239_zoom.jpg,2025-10-18,2025-10-24
10764706,25.00,Trope,Tørret Frugt,Abrikoser,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_2433x1273_4929x3239_zoom.jpg,2025-10-18,2025-10-24
10764701,25.00,Trope,Tørret Frugt,Kokostern,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_2433x1273_4929x3239_zoom.jpg,2025-10-18,2025-10-24
10764647,25.00,Pølsemesteren,300 g - 599 g Normalpakke Pølser,Brunchpølser,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_16_179x5143_4998x6869_zoom.jpg,2025-10-18,2025-10-24
10764708,25.00,Trope,Tørret Frugt,Dadler,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_2433x1273_4929x3239_zoom.jpg,2025-10-18,2025-10-24
10764494,5.00,Gul bordpak,"Pålæg, skiveskåret",Sønderjysk Spegepølse,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_2_25x2403_2377x4680_zoom.jpg,2025-10-18,2025-10-24
10764491,5.00,Gul bordpak,"Pålæg, skiveskåret",Kødpølse - Den lette,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_2_25x2403_2377x4680_zoom.jpg,2025-10-18,2025-10-24
10764714,10.00,Toffypops,Kiks,Toffypops Karamelfyld,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_3276x2390_4998x4655_zoom.jpg,2025-10-18,2025-10-24
10764681,30.00,,Grød,Grød,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_3307x3245_4998x5248_zoom.jpg,2025-10-18,2025-10-24
10764531,13.00,,Grønt,Tomater,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_6_0x2633_3251x4662_zoom.jpg,2025-10-18,2025-10-24
10764529,13.00,Salling,Grønt,Selleristænger,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_6_0x2633_3251x4662_zoom.jpg,2025-10-18,2025-10-24
10764532,13.00,,Grønt,Peberfrugt,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_6_0x2633_3251x4662_zoom.jpg,2025-10-18,2025-10-24
10764938,65.00,,Mousserende,Fransk Mousserende Vin,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_25x2696_2583x4818_zoom.jpg,2025-10-18,2025-10-24
10764676,65.00,Olivaena,Olier,Olivenolie,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_69x3133_1710x5223_zoom.jpg,2025-10-18,2025-10-24
10764936,65.00,,Franske vine,Fransk Rødvin,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_25x2696_2583x4818_zoom.jpg,2025-10-18,2025-10-24
10764939,65.00,,Franske vine,Fransk Hvidvin,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_25x2696_2583x4818_zoom.jpg,2025-10-18,2025-10-24
10764517,35.00,Amora,Kaffe,Kaffe Formalet,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_5_1922x1772_4000x4499_zoom.jpg,2025-10-18,2025-10-24
10764617,80.00,Mammen,Skæreost,Skæreost Guldost 45+,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_2939x2872_4933x6837_zoom.jpg,2025-10-18,2025-10-24
10764546,99.00,Danpo,Kylling,Kyllingebrystfilet,1,1,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_8_2440x1579_4948x2995_zoom.jpg,2025-10-18,2025-10-24
10764723,45.00,I Like Mix,Slik,Slikposer,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_2415x112_4986x2421_zoom.jpg,2025-10-18,2025-10-24
10764725,45.00,Matador Mix,Slik,Slikposer,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_2415x112_4986x2421_zoom.jpg,2025-10-18,2025-10-24
10764727,45.00,Stjernemix,Slik,Slikposer,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_2415x112_4986x2421_zoom.jpg,2025-10-18,2025-10-24
10764746,13.00,Taffel,Chips,Sour Cream & Onion Chips,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_56x4655_2465x6840_zoom.jpg,2025-10-18,2025-10-24
10764750,13.00,Taffel,Chips,Havsalt Chips,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_56x4655_2465x6840_zoom.jpg,2025-10-18,2025-10-24
10764751,13.00,Taffel,Chips,Original Chips,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_56x4655_2465x6840_zoom.jpg,2025-10-18,2025-10-24
10764724,45.00,Mega Bite Mix,Slik,Slikposer,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_2415x112_4986x2421_zoom.jpg,2025-10-18,2025-10-24
10764728,45.00,Click Mix,Slik,Slikposer,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_2415x112_4986x2421_zoom.jpg,2025-10-18,2025-10-24
10764726,45.00,Matador Mix,Slik,Slikpose Dark,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_2415x112_4986x2421_zoom.jpg,2025-10-18,2025-10-24
10764612,12.00,Mon Ami,Specialost,Camembert,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_187x2701_2955x4924_zoom.jpg,2025-10-18,2025-10-24
10764611,12.00,Mon Ami,Specialost,Brieost,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_187x2701_2955x4924_zoom.jpg,2025-10-18,2025-10-24
10764573,59.00,Premieur,Grisekød,Bacon,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_9_2951x4162_4836x6852_zoom.jpg,2025-10-18,2025-10-24
10764807,99.00,Gold,Kaffe,Kaffebønner,1,1,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_22_2433x4643_4961x6877_zoom.jpg,2025-10-18,2025-10-24
10764808,99.00,ØGO,Kaffe,Kaffebønner,1,1,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_22_2433x4643_4961x6877_zoom.jpg,2025-10-18,2025-10-24
10764802,99.00,Crema,Kaffe,Kaffebønner,1,1,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_22_2433x4643_4961x6877_zoom.jpg,2025-10-18,2025-10-24
10764972,15.00,Sanex,Deodorant,Deospray,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_26_3220x318_4998x2846_zoom.jpg,2025-10-18,2025-10-24
10764629,10.00,La Campagna,"Pålæg, skiveskåret",Schwarzwaldskinke,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_15_33x3279_2532x6869_zoom.jpg,2025-10-18,2025-10-24
10764507,10.00,ØGO,Frugtpålæg,Frugtstænger,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_4_1647x150_3282x2608_zoom.jpg,2025-10-18,2025-10-24
10764644,25.00,Sønderjyske Fristelser,Pålægssalat,Hønsesalat,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_16_49x299_2792x2457_zoom.jpg,2025-10-18,2025-10-24
10764565,25.00,Løgismose,Sødemiddel,Sirup,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_12_1693x4647_3354x6853_zoom.jpg,2025-10-18,2025-10-24
10764636,25.00,Sønderjyske Fristelser,Pålægssalat,Finthakket  Skinkesalat,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_16_49x299_2792x2457_zoom.jpg,2025-10-18,2025-10-24
10764752,13.00,Taffel,Snacks,Chicken Pomm´s Snacks,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_56x4655_2465x6840_zoom.jpg,2025-10-18,2025-10-24
10764749,13.00,Taffel,Snacks,Super Snack Holiday,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_56x4655_2465x6840_zoom.jpg,2025-10-18,2025-10-24
10764504,13.00,ØGO,Saucer,Basilikum Pesto,1,0,gl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_3_2458x5311_3644x6896_zoom.jpg,2025-10-18,2025-10-24
10764748,13.00,Taffel,Snacks,Osterejer med Ægte Cheddar,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_56x4655_2465x6840_zoom.jpg,2025-10-18,2025-10-24
10764533,69.00,Velsmag,Oksekød,Hakket oksekød 8-12%,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_10_106x4924_2491x6886_zoom.jpg,2025-10-18,2025-10-24
10764505,16.00,Næmt,Toppings,Kyllingestrimler,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_3_3650x5342_4923x6846_zoom.jpg,2025-10-18,2025-10-24
10764561,30.00,Løgismose,Marmelade,Rabarbermarmelade,1,0,gl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_12_3297x2327_4868x4712_zoom.jpg,2025-10-18,2025-10-24
10764560,30.00,Løgismose,Marmelade,Solbærmarmelade,1,0,gl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_12_3297x2327_4868x4712_zoom.jpg,2025-10-18,2025-10-24
10764562,30.00,Løgismose,Marmelade,Jordbærmarmelade,1,0,gl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_12_3297x2327_4868x4712_zoom.jpg,2025-10-18,2025-10-24
10764563,30.00,Løgismose,Marmelade,Appelsinmarmelade,1,0,gl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_12_3297x2327_4868x4712_zoom.jpg,2025-10-18,2025-10-24
10764794,55.00,Mellemristet,Kaffe,Kaffe Formalet,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_22_94x2552_4898x4643_zoom.jpg,2025-10-18,2025-10-24
10764795,55.00,Blanding 72,Kaffe,Kaffe Formalet,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_22_94x2552_4898x4643_zoom.jpg,2025-10-18,2025-10-24
10764515,45.00,Velsmag,Oksekød,Hakket oksekød 14-18%,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_5_100x3819_2340x5928_zoom.jpg,2025-10-18,2025-10-24
10764479,79.00,Original,Likør,Likør,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_2_75x4668_2384x6883_zoom.jpg,2025-10-18,2025-10-24
10764564,85.00,Løgismose,Mousserende,Mousserende Vin,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_12_3313x4720_4909x6886_zoom.jpg,2025-10-18,2025-10-24
10764753,13.00,Taffel,Snacks,SuperCrunch  Snacks,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_56x4655_2465x6840_zoom.jpg,2025-10-18,2025-10-24
10764639,12.00,Den Grønne Slagter,"Pålæg, skiveskåret",Kyllingebryst,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_16_81x2457_2385x5103_zoom.jpg,2025-10-18,2025-10-24
10764613,24.00,Cheesemakers Treasures,Skæreost,Skæreost Hav,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_122x4777_3061x6861_zoom.jpg,2025-10-18,2025-10-24
10764615,24.00,Cheesemakers Treasures,Skæreost,Skæreost Topas,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_122x4777_3061x6861_zoom.jpg,2025-10-18,2025-10-24
10764616,24.00,Cheesemakers Treasures,Skæreost,Skæreost Opal,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_122x4777_3061x6861_zoom.jpg,2025-10-18,2025-10-24
10764614,24.00,Cheesemakers Treasures,Skæreost,Skæreost Brilliant,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_122x4777_3061x6861_zoom.jpg,2025-10-18,2025-10-24
10764812,99.00,Espresso,Kaffe,Kaffebønner,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_22_2433x4643_4961x6877_zoom.jpg,2025-10-18,2025-10-24
10764810,99.00,Crema,Kaffe,Kaffebønner,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_22_2433x4643_4961x6877_zoom.jpg,2025-10-18,2025-10-24
10764976,20.00,Taft,Styling,Hårmousse,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_26_69x2877_1691x4899_zoom.jpg,2025-10-18,2025-10-24
10764985,20.00,Poly Swing,Styling,Hårmousse,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_26_69x2877_1691x4899_zoom.jpg,2025-10-18,2025-10-24
10764800,55.00,Blanding 95,Kaffe,Kaffe Formalet,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_22_94x2552_4898x4643_zoom.jpg,2025-10-18,2025-10-24
10764792,55.00,Original,Kaffe,Kaffe Formalet,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_22_94x2552_4898x4643_zoom.jpg,2025-10-18,2025-10-24
10764653,10.74,Center,Chokolade,Chokoladeruller Toffee,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_18_1734x601_4933x2156_zoom.jpg,2025-10-18,2025-10-24
10764516,14.00,Choco Bella,Chokolade,Chokoladeplade Mørk,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_5_312x1966_2290x4343_zoom.jpg,2025-10-18,2025-10-24
10764928,99.00,Gammel Dansk,Bitter,Bitter,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_62x4680_4998x6846_zoom.jpg,2025-10-18,2025-10-24
10764927,99.00,Red Label,Whisky,Whisky,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_62x4680_4998x6846_zoom.jpg,2025-10-18,2025-10-24
10764930,99.00,Spiced Gold,Rom,Rom,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_62x4680_4998x6846_zoom.jpg,2025-10-18,2025-10-24
10764931,99.00,Smirnoff,Vodka,Vodka,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_62x4680_4998x6846_zoom.jpg,2025-10-18,2025-10-24
10764934,99.00,Taffel Akvavit,Snaps,Akvavit,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_62x4680_4998x6846_zoom.jpg,2025-10-18,2025-10-24
10764933,99.00,London Dry Gin,Gin,Gin,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_62x4680_4998x6846_zoom.jpg,2025-10-18,2025-10-24
10764735,10.00,Saltlinser,Chokolade,Dragée,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_1566x2409_3270x4668_zoom.jpg,2025-10-18,2025-10-24
10764732,10.00,Brazil,Slik,Mini Brazil,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_1566x2409_3270x4668_zoom.jpg,2025-10-18,2025-10-24
10764734,10.00,Crazy Candy Frogs,Slik,Bolsjer,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_1566x2409_3270x4668_zoom.jpg,2025-10-18,2025-10-24
10764634,10.00,La Campagna,"Pålæg, skiveskåret",Salchichón,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_15_33x3279_2532x6869_zoom.jpg,2025-10-18,2025-10-24
10764542,15.00,Zanetti,Specialost,Burrata Italiana,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_11_2336x5290_3614x6886_zoom.jpg,2025-10-18,2025-10-24
10764638,12.00,Den Grønne Slagter,"Pålæg, skiveskåret",Hamburgerryg,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_16_81x2457_2385x5103_zoom.jpg,2025-10-18,2025-10-24
10764499,12.00,Den Grønne Slagter,"Pålæg, skiveskåret",Hamburgerryg,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_3_3650x1448_4842x3183_zoom.jpg,2025-10-18,2025-10-24
